Date,final,likes,comments,url
2023-01-18 04:56:26,nee qivimbing makinbani dilansir landing page business facebook brand meta ads berhasil naikin penjualannya brand oppo garnier pepsi lays unilever pepsico thailand drivingyfood beverage online sales facebook collaborative ads swipe brand brand pakai_ strategi nge ads fitur cpas collabora tion performance advertising solution fitur ngarahin customer langsung marketplace pakai biar journey orang beli singkat udah tuh website jualan swipe qivimbing paaaeinianat materi cpas diajarin bootcamp full stack digital marketing loh diajarin cpas cpas use benefit cpas ea activate connect cpas marketplace catalog creating cpas ads metrics measure best practice tips tricks daftar bootcamp digital marketing batch kuotanya terisi start kelas januari qivimbing paaaeinianat open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager ig jal ig ig pa pananome crm clm martech lead ecommerce company gojek yaa rahasia oppo garnier pepsi naikin penjualan ngiklan facebook,94,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/325986901_204689825378613_3867879832602520544_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=dro9PSX5wVMAX_N5Fg5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBcLBAJPATOWc__eAIm-AEGCs9tr0iHoTVEroQpMlzwbA&oe=647C4332&_nc_sid=f4eaf9
2023-01-17 11:48:15,ante peer qivimbing paaaeinianat nyambungnya sebenernya pesan tersembunyi promosi iklan rok indonesia nampilin wujud produknya blak blakan udah diatur kebijakan pemerintah __ gimana promosinya gitu ar strategi advert message tersembu halus pesannya diterima liat orang nyebat iklan rok liat logo instalasi cirikhasnya nyampein value qivimbing makinkiahir attitude branding iklan rok ngejual emosi dibangun gambar simbol tagline disesuain karakter kondisi pasarnya contoh iklan ininampilin kritikan relevan kejadian kkonsumen bikin terwakili terlepas banyaknya aturan batasin bukti kunci merek rokok tetep eksis kreativitas subliminal message btw kalo liat iklan rokok malem tuh bawaannya suka bikin gelisah deh ngerasain gak sih qivimbing paaaeinianat open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager ig jal ig ig pa pananome crm clm martech lead ecommerce company gojek iklan rokok suka ganyambung produknya,579,13,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/325576385_589397459687801_4609498428527812445_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=aGVRa0qNrWEAX_eR9AO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-iMjRTBmbByyrnPtcGy11dmDzA5h44W3RSdx9ZeuNtw&oe=647CC812&_nc_sid=f4eaf9
2023-01-17 04:54:49,seta elt mempercayakan tet en rs le kemendikbud astra graphia agit pt bank central asia tbk cimb niaga kejaksaan ri pt sinar mas multiartha kementrian perdagangan dbs bank qivimbing paaaeinianat selamat bagialumni berhasil menyelesaikan bootcamp sii hammam irfantoro rian faisal asqhor ulfa prameidita kevin leo suwarti andhini zahra okto reinaldi ardiray syafutra io rana athifah tiara puti harita sapto nugroho ilhamsyah putra penyaluran kerja yuk join bootcamp dapatkan promonya perusahaan mempercayakan alumni,642,4,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/325987779_503228685040738_2296590507953982705_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=D0ul5hSV_EEAX-h1Lu8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCYzpZccw0wVNJDrr3QTtTEgxPCVb3uTKo7V-59VJEo_A&oe=647CDDAD&_nc_sid=f4eaf9
2023-01-16 11:51:04,ait pita semenjak elon musk ceo twitter banget perubahan kontroversial lakukan kebijakan kerja fitur fitur twitter dibilang nyeleneh bikin kesel user nya nih spill aja berubah twitter ant po ears biaya centang biru_ proses verified seribet dapetin centang biru membayar usd fitur bikin pbengguna kegocek akun akun parodi centang biru susah bedain asli palsu twitter nge rename tab home latest following tab liat tweet topik sesuai seleramu sistemnya fyp tiktok tab following isinya tweet akun follow keep making twitter worse vs following want twitter telling want see want see chose follow jan rb tayanga tweet kutipan suka jeff tiedrich ditsjefftiedrich important reminder folks messed twitter functions sure click following see tweets want see fills feed worthless garbage lance ulanoft default annoying twitter tiktok curated feed reason stop defaulting oe yuyu xid want fyp following page twitter liked seeing stuff ppl follow occasional might like content flooding timeline twitter stop shitty minute jan tayanga pee berkarir ibimbing makinmahir twitter working plan charge users watch videos would pay sio watch video twitter pay watch video twitter users leave platform nonton video berbayar twitter rencananya hadirin fitur berbayar video ngeaktifin paywall nya video twitter tonton gratis ux research design key kehadiran fitur twitter bertujuan ningkatin user experience penggunanya nyaman ux research design complete matang pos user tetep betah emakai aplikasinya ant porate menurutmu fitur fitur terbaru twitter ornay keanehan rasain pake app al lbimbing open registration batch ui ux product design bootcamp pelajari beragam materi ul ux design meliputi ux research ui design ux writing product design praktisi digital profesional tiavita herdiana jevan jovandy product design yusuf arezany senior ul ux designer fa oe ux research lead gjaib pintu ula daftar ya twitter aneh fitur tampilannya,431,7,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/325770590_769842187893864_750264950345680305_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=GhxWj0XMbyoAX9W9kZY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAM5vnS0-cXZujm1k4n9QqIItAJRknmsDVMNiQg08C73A&oe=647B6386&_nc_sid=f4eaf9
2023-01-15 04:56:52,okima bootcamp bayarnya cicilan ajahh damn kartu kredit belajar bootcamp penyaluran kerjanya nih pake danacita aja bayarnya dicicil bonus cashback va pp vivien adanacita smo gx ie sblustcerdas bayar kuliah kursus diawasi keuangan eo vo solusi cerdas bayar kuliah kursus cashback rp pendaftar danacita periode januari klaim cashbacknya mee ifello inleyinre pice upgrade skills ragu ragu,82,2,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/325275655_482771517381039_3742012198280018123_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=qnNBTemF1WoAX9_Hfz5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCsE8a2SE_ieupxIyHFGjFXwUiXtBwrjSHDKTi7GTqkKQ&oe=647C2F71&_nc_sid=f4eaf9
2023-01-14 08:07:50,al ibimbing aoa cieudahpada _lulusnih hall fame ist valuable student f_ muhammad arief es cek portofolionya bit ly porto_mvp_muhammadarief ist runner alfian tegar cek portofolionya bit ly porto_firstrunnerup_alfiantegar nd runner ga ghina afifah soa cek portofolionya bit ly porto_secondrunnerup_ghinaafifah swipe nibimbin keseruan graduation product management bootcamp batch rr ees berkarir alivimbing makinmahir ucapan selamat students bootcamp product management batch prpeton berkarir nq ibimbing pecs kesan pesan students product management bootcamp batch swipe mibimbing repeat jamboard graduation terima kasih students bootcamp product management batch semogailmu didapatkan dipraktikkan dunia kerja selamat menunaikan program penyaluran kerja al lbimbing bs open registration batch product management bootcamp pelajari product research product design agile methodology intensif product manager top tech company berpengalaman fadel muhammad product manager wisnu adryan destri amalia flip growth lead product lead ie boiivir glints sl el ny daftar www congraduations bootcamp product management batch,281,6,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/325566275_746828109710929_1127628255750956523_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nR1wjRCoKlsAX9xmz2y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBgkAGozGrd0t6YD9bx5vJy6p04qqtAE22UxVn1e4vtSQ&oe=647C33DC&_nc_sid=f4eaf9
2023-01-14 04:58:10,ao berkarir al ibimbing makinmahir sih kaya ngandelin gaji ibimbing ee ene data darilendingtree gen udah side hustle cari cuan tambahan polling robet walters nunjukkin mayoritas gen nge claim kalo pandemi job doang toorisky alasannya gaji terima line living cost inflasi butuh side income disamping ngejar passion side hustle beauty vlogger fotografer bisnis kuliner dll perusahaan open minded perusahaan cemas kalo side hustle ganggu kerja karyawan bawa impact positif lho performa primary job nya ya side hustlers ngelatih time management side hustle pinter kerjaan diluar kantor terlantar ie berkarir arent wet kreatif inovatif side hustle bikin skillful insightful bekal terapin primary job ningkatin performance mu seegers peri happy employee productive employee berkarir ibimbing makinmahir kalo side hustle must jaman mentortalks side income easily effectively benefits didapatkan skill affiliator affiliate penghasilan rumah sharing singkat pengalaman keuntungan affiliate daftar bit ly mentortalks sideincome lupa klik reminder kelewatan acaranya ya event rescheduled january,109,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324878220_166509502779407_8893475033310959782_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=H4wjTK7owHMAX-_aCru&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDHelwaIDt6HYX506e4U9ImEuOSvaa8uP0HtXKs8oZJCQ&oe=647CE156&_nc_sid=f4eaf9
2023-01-13 08:15:24,digital skill om pelatihan topik digital skills gratis bersertifikat certincate ltt sate seri rekaman networking discount building belajar langsung bareng ahlinya saturersen kargo paxel stockbit aivimbing digital skill fair digital marketing zoom januari wib materi dipelajari introduction relevant career bootcamp program build impressive cv linkedin digital marketing fundamental material create engaging content copywriting digital marketing understanding facebook instagram prels ile loo pcl yoga walandac zaky muhammad syah facebook business manager senior copywriter saturensen ceo portfolio _certincate building lees networking bes pnpm bit ly dsfiidibimbing digital skill fair data science rroeai ee ey ey rt poy wib materi dipelajari career class introduction relevant career bootcamp program build impressive cv linkedin data science fundamental material data science hands python data type structure study case mentoring sharing sessi muhammad rois alhaqq aring session data engineer commerce company brett networking lees portfolio see building pnpm bit ly dsfiidibimbing digital skill fair business intelligence rroeai ee ey ey rt poy wib materi dipelajari career class introduction relevant career bootcamp program howto build impressive cv linkedin understanding business intelligence understanding sql data visualization sandi wanda harlan business intelligence pave eal brett ben building rekaman networking pnpm bit ly dsfiidibimbing dsf digital skill fair ui ux design free recat fz januari wib materi dipelajari career class introduction relevant career bootcamp program build impressive cv linkedin ui ux design fundamental material hands figma redesign app create simple portfolio mentoring session raden rizqan fadhilah lead product designer gravel bret networking ue esiieae olio building pnp bit ly dsfiidibimbing dsf digital skill fair product management cere ff januari wib materi dipelajari career class introduction relevant career bootcamp program build impressive cv linkedin understanding product management become problem solver use okr kplin product management product metrics analytics prep neane eee beat networking pnp ne bit ly dsfiidibimbing uti eatieare olio building dsf digital skill fair front end web dev rreteat januari wib materi dipelajari career class introduction relevant career bootcamp program build impressive cv linkedin understanding web development nei oh sai aw laksamana adhito front end engineer kargo ib ats owe networking portfolio gens building rekaman pnp bit ly dsfiidibimbing dsf digital skill fair back end web dev prevent januari wib materi dipelajari career class introduction relevant career bootcamp program build impressive cv linkedin understanding web development java script muhammad rahmatullah senior software engineer stocktit au olio eaitieae building pnp bit ly dsfiidibimbing beet networking dsf januari pendaftaran leet ela sampaijumpa digital skill fair klik notifikasi pengingat pojok kiriba biar lupa ya janganlupa share save bermanfaat digital skill fair,1604,224,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/325238636_123049363798052_3395500129221282869_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-xjxaFffrOgAX9PdJkN&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCHZ6h7QGJn9tYkgfi8xdUYlybvHOQX9arJJEsXvplxWQ&oe=647CE7F2&_nc_sid=f4eaf9
2023-01-12 11:26:42,berkari ant makinmahir_ muka bonyok dihajar rampok orang rela mukanya dijadiin content marketing rar berkarir al ibimbing makinmahir bernie eccelestone founder ex ceo formula one group udah ngejabat dirampok dikeroyok jam tangan hublot senilai seharga milliar dicuri bernie eccelestone eee peri uniknya marah marah lapor polisi ecclestone difotoin muka bonyoknya ngirim pesan text ceo hublot isi pesan textnya kaya gini see people hublot berkarir ibimbing makinmahir gpeeaaheritabises ecclestone nyaranin hublot pake foto wajahnya bonyok content marketing senjualannya meroket tetep masukin pesan hublot mengutuk bentuk kekerasan rasisme biar konsumennya beli ngerasa aman swipe mimin sih dihajar ampe bonyok dirampok boro boro kepikiran ngonten yak gimana cerita tulis pendapat kolom komentar ya eee peri ngebahas cerita orang dikeroyok mimin inget berita al ibimbing es open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager igital mal ig ag ga pinhome crm clm martech lead ecommerce company gojek daftar www yaa orang mukanya bonyok dihajar rampok eh rela mukanya dijadiin content marketing,664,2,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/325311628_1119341192078724_6209746055361156290_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=JejPsuhv59gAX81JSOp&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDS7CfE8U7zHWAhZGB0KqyR5Db41jDTbck51TDhxy8n2A&oe=647BF302&_nc_sid=f4eaf9
2023-01-12 04:55:24,aibimbing livimbing hiring partners mencari product designer disalurkan kerja al lbimbing open registration batch ui ux product design bootcamp pelajari beragam materi ul ux design meliputi ux research ui design ux writing product design praktisi digital profesional tiavita herdiana jevan jovandy product design yusuf arezany senior ul ux designer fa oe ux research lead gjaib pintu ula daftar limited slot lewatkan kesempatanmu direkrut langsung campaign com hiring partners product designer dapatkan gaji kompetitif fresh graduate experienced graduate aja benefit dapatkan live class via zoom pertemuan extra video learning online materials practical exercises pertemuan weekly assignment memaksimalkan pemahaman materi real problems based mini project final project unlimited konsultasi pribadi instructor mentor ahli berpengalaman feedback summary konsultasi catatan kelewat akses video class modul pembelajaran lifetime batas career preparation service cv linkedin portfolio review interview practice talent showcase internship project latihan interview hr user penyaluran kerja swipe tr aja sihkelebihannya gy dapet sertifikat kelulusan dapatkan sertifikat bootcamp bikin menarik mata rekruter khusus best students dapet sertifikat certificate appreciation ee swipe eee ux research portfolio ux research case study pedulilindungi pedulilindungi journey map harflyanti falinda alumni bootcamp ui ux design semen ce ux writing portfolio starbucks application ux writing case study ellen viola sugiharto final proposed copy ellen viola alumni bootcamp ui ux design ui design app exploration portfolio attacea seventeen back pen cue tu around world ar ce seventeen th mini album attacca carat ver sapto nugroho alumni bootcamp ui ux design swipe ekspektasi gaji dapatkan lulus bootcamp product designer idr idr ui ux designer idr idr ui designer idr ux researcher idr idr ux writer idr sumber inews danacita digital skola indeed glassdoor campaign com hiring partners mencari product designer disalurkan kerja,594,1,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/324544205_1602317223568921_28150729010528839_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=gdNjYRn51XoAX-JQP4P&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDTZg9jJ9GCU5nvB12MrjyeH3AnNi8rMRdvv2BvmTupRw&oe=647C1674&_nc_sid=f4eaf9
2023-01-11 10:54:58,teal il pj yy fol pa ant ya nulis segampang fea rh salah momen nyebelin menulis ngerasa stuck setuju gak yup belom nemuin writing style pas bs eaeinene lst crater pare bs georger martine penulis naskah game thrones bilang think types writers alibimbing architects plotters terbiasa bikin outline blueprint detail nutup kemung kinan nemu ide outline udah cocok ngerjain project terstruktur kaku butuh effort perubahan rowling stine brandon sanderson berkarir makinmahir gardeners pantsers big picture ide ditanam ngebiarin tulisannya grow flow ruang explore gampang stuck nulis george martin margaret atwood stephen king ngerasa banget cocoknya style gs sy rte ea beale oes berkarir ibimbing makinmahir well writing style skillmenulis diasah jago singkat butuh pengalaman ngulik menulis eee peri tipe penulis nih coba drop kolom komentar al ibimbing es open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager igital mal ig ag ga pinhome crm clm martech lead ecommerce company gojek daftar www sobat mindi nih ngerasa susah banget ketemu berkaitan menulis,95,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324233886_156579147190493_2813262211496766557_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=1s-HY42_1qcAX98OmGf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAsxAEJWZZ2vk83fRnzq5qhJF9cc0z2mmFoGHAdi6brPw&oe=647B6750&_nc_sid=f4eaf9
2023-01-11 07:51:38,berkarir vv edc ellie nih webinar gratis fresh graduate may berkarier dilndustr digital eee peri careertalk indigo beradaptasi dunia kerja fo eee ptt jumat januari wib alim anggono chief product officer mempelajari prospek karir bidang digital pentingnyamemiliki skill digital danrelevansinya kebutuhan pengembangan zaman proses penyusunan portofolio ideal ta coware cg stand berkarir industri digital ee group komunitas certificate moucher diskon indigo te berkarir al ibimbing makinmahir janganlupa pemenang hadiah rp diumumkan langsung yuk share temen temen udah ikutan indigo biar kelewatan acaranya jadikamu pemenangnya,81,1,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324708949_705566837810123_4423217363630359458_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=x1GtrXlY4PwAX-v4SM8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDvuBHRbsDwZBAwlktcDXiPX3gNqgM87dRBJceDkHFcEg&oe=647D1C25&_nc_sid=f4eaf9
