Date,final,likes,comments,url
2023-01-11 05:06:44,eons berkarir al ibimbing makinmahir admission officer full time job description provide effective efficient administrative support customer manage student contracts starting giving contracts ensuring students signed documenting contracts call student pre test assessment reminder payment via text call admin things related students minimum diploma equivalent related discipline bachelor degree willbe plus domicile yogyakarta magetan solo sragen surakarta brebes strong proficiency demonstrated knowledge googlesuite excellent communication attention detail conscientious fast respons fast learner love talk people eons berkarir al ibimbing makinmahir talent support officer full time job description work closely students providing career preparation service organize job fairs recruitment showcase events coordinate hiring company identify talents needs synchronize talent needs hiring partners graduates talent resources provide assist career consultation regarding digital marketing ui ux product management fields requirements bachelor degree areputable university gpa excellent verbal written communication skills able deliver outstanding presentation high familiarity social media resume cv handling database able build professional networks adaptability interpersonal skills able work ina fast paced work environment good analytical thinking creativity initiative passionate digital skills must understanding talent recruitment process cv screening review interview experienced crm google workspace akeen understanding various job positions digital marketing ui ux product management eons berkarir al ibimbing makinmahir product operations manager bootcamp full time job description manages training programs learning experiences adult learners trains supervises class manager ensures feedback programs provide guidance correct problems improve learning experience works closely learning design team execute syllabus bootcamp manages students documents performance reports effectively works closely talent support team ensure quality students hiring program ensure customer experience accessing learning seamless andin line customer goals create prd timeline budgeting bootcamp responsibility ideas marketing products held develop product existing products new products requirements bachelor degree major field highly passionate education data science experience education management good project management human management resource skills excellent listening oral written communication critical thinking decision making skills prior leadership interpersonal skills customer oriented willing work passionately fast paced startup work environment aes berkarir al ibimbing makinmahir class manager paid internship job description manage daily class execution coordinate technical preparation class assignment grading every week mentors dedicate guide students learning program weekly class moderator program manage students assessment grading execute customer journey research moderator event product marketing able conduct internship least months gpa love talking people good communication skill passionate hear complaints constructive feedback ability turn unsatisfied customers valuable resource good analytical thinking passionate gain insights education learning program keen interest product management business intelligence digital marketing data science frontend backend uiux plus benefit bpjs kesehatan ketenagakerjaan full time private insurance full time thr year end bonus full time lunch allowance work anywhere wfa free access products please send resume portfolio january wib submit link cp kya hiring,2532,47,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324562659_470964575247195_6175763695687686381_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=7IFVAm0x0loAX_2tUor&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBlpG3h6cxRSWGh8IrG2Woi40HOoLxt8mt0ia5exEf0Gg&oe=647C4423&_nc_sid=f4eaf9
2023-01-10 10:53:11,alivimbing preis baca rules bit ly worksfess automated work udah nganggur lulus nyari magang susah banget ya pengalaman huhu translate tweet pm jan oeaee te cari kesempatan magang aja susah banget yak data dariecommurz program msib kemendikbud udah men alae oenurunan peserta posisi dibuka desember eons berkarir al ibimbing makinmahir sih perusahaan hiring freeze akibatnya posisi entry leve internship terpaksa buka oprec diberhentikan alasannya efisiens rliykj tg elas makinmahir eons berkarir al ibimbing makinmahir survei llh talent solutions responden gen udah khawatir prospek kerjanya berkarir makinmahir temen temen mahasiswa gimana ngerasa worry kesempatan magang berkurang ant dede abe ie mahasiswa gimana iv kamis januari wib host shafa amirah product officer ai narasumber fadhil ghifari head content aerie lupa klik reminder kelewatan acaranya ya sobat mindi nih ngerasa nyari kerja nyari magang susaah banget,210,3,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324404689_212390117917362_280134669362411819_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=P_rz_Z22BDEAX9UfX9O&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCs2uB7Kqdui1BkUEb-QhNUKX8TZAgEVT6es8PyX3lj8Q&oe=647C0C4A&_nc_sid=f4eaf9
2023-01-10 05:27:44,berkarir ibimbing makinmahir talent support nyalurin kerja lulusan bootcamp cs hha al artie wein aa berkarir alivimbing makinmahir talent showcase sih dengar penjelasannya head talent support annenova carolwyna head talent support glidimbing swipe berkarir croat makinmahir cs te onary bad cee regine wananda eee enema td berkarir al ibimbing makinmahir talent showcase lulusan bootcamp dimanjain banget kebutuhan penyaluran kerja portfolio building interview practice ec cca ha cv linkedinrevie arn oe ca unlimited lon session mentor mentor expert ee io swipe rrateiat rpcceeeactatd hy penyaluran kerja talent show case hubungi aja tim admission konsultasi gratis klik link dibio gpsemua isa upgrade dapatkan pekerjaan menjanjikan belajar digital skill digital marketing os data science cae uiux product design front end web development back end web development business intelligence aceteleammr lalcre aaiam disalurkan kerja persiapan karier refund tol hiring partners dibantu penyusunan cv portofolio interview pekerjaan practice talent support nyalurin kerja lulusan bootcamp,111,2,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324218922_728832115196622_2444249529965824139_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=e1Yyz9KB_EwAX_tTJbZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDBDYwitAE-kqNh9LpK_elIdHHDJo1RZMwjRPnUi641KQ&oe=647BF25C&_nc_sid=f4eaf9
2023-01-09 11:53:10,kokom si kocheng jutek pegawai kementerian mivimbin peran manusia digantikan al peran manusia digantikan kocheng keberadaan kucing bernama soleh djp muncul nih kucing bernama kokom kerja kementerian pupr aivimbing paac bast peran kokom tuh ngapain kementerian pupr perkenalkan kokom kocheng pupr translate tweet well kokom diharapkan warga aware update socmed kementerian pupr sih langsung kokom bikin citra tim socmed pupr humanis rliykj tg elas makinmahir yup biar bikin socmed bagus dapet attention audiens emang mesti kaku peran social media specialist emang mesti pinter ngeracik socmed nya strategi relevan disukai orang orang al ibimbing kalo pegawai kocheng digajipake apanih mending whiskas royal canin yak swipe al ibimbing es open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager igital mal ig ag ga pinhome crm clm martech lead ecommerce company gojek daftar www udah kenal belom kokom si kucing jutek diangkat pegawai kementerian pupr yuk cek post,76,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/324390382_689947669470066_4172429089560195825_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=0mE3JZgi5ZIAX-xg2Bl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDffqz3fEW8VLK9WqmPviKrVpIt44eb0CliqnOmM_n8Wg&oe=647B7AA3&_nc_sid=f4eaf9
2023-01-07 06:02:14,ee berkarir alibimbing makinmahir cc upcoming ereeeven bulanjanuari biar berkarirmakinmahir alumnitalks web development langkah mudah karir indigo beradaptasi dunia kerja digital skill fair raranre poet aa tl lupa catat tanggalnya follow ig update upcoming free event januari biar berkarirmakinmahir,201,9,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323787747_553454646468225_2551627717904190090_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KrlsZP2-tucAX82mmdi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDhuFRz5gZ9BWoQajevO_rBW-IUY2BAOEcVCsc0XhEiFQ&oe=647C894A&_nc_sid=f4eaf9
2023-01-06 12:07:34,qubimbing oer belajar programming rp udah dapet materi ngoding pake golang video course online indigo belajar programming dasar disalurkan internship online real project base materi pelajari javascrip remote internship experience kolasprogramming introduction go yt er berkarir alibimbing makinmahir menyelesaikan video course nya mengikuti program magang sabi kerja full stack web developer fullstack web developer kuota dibuka peserta oy teers berkarir aa sara makinmahir certificate completion ks presented kylianmbappe finishing video course pelajari copywriting pemula fo zaky muhammad syah chief excecutive officer certificate completion date onovember certificate proudly presented kylian mbappe successfully completing internship program position copywriter company schoters ibimbing nih student mengikuti program indigo fx glibimbing hemat pakai kode voucher dapatkan ekstra diskon min berlangganan daftar program indigo indigo klik link bio produktif banget belajar segudang topik programming dapetin magang loh,63,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323869154_1208799426415737_3555686648837557904_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=z9G_bvk-OAkAX9uQHDC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCYGAqlCLWpGLf0DZPey7s6ynQ-vLGod5nqL7J6D-qVGg&oe=647B6033&_nc_sid=f4eaf9
2023-01-06 08:03:40,ters speared rol lihat pemenangnya gi ee eon berkarir sarah eis careertalk indigo beradaptasi dunia kerja fo eee ptt jumat januari wib alim anggono chief product officer mempelajari prospek karir bidang digital pentingnyamemiliki skill digital danrelevansinya kebutuhan pengembangan zaman proses penyusunan portofolio ideal ta coware cg stand berkarir industri digital ee group komunitas certificate moucher diskon indigo mie berkarir mibimbing makinmahir udah ikutan skip event ya tau pemenangnya lupa tag temen udah ikutan program indigo biar ketinggalan event careertalk indigo beradaptasi dunia kerja,35,4,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323841080_540848954647766_947242370842438948_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=hUD-NeAJN5oAX90oY7r&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCy5gxvXlJNzrb5LZziDpmokMsp1U5YyhxuYoJdfxTJMA&oe=647C99E3&_nc_sid=f4eaf9
2023-01-05 11:49:14,mibimbing rekomendasi tools ariificial intelligence rt lt ro berkarir rn ilbimbing makinmahir bearly ai bearlyai save hundreds hours reading writing world best al ee anelol tools al membantu menghemat berjam jam research copywriting faster al ncu ra cau een ona cnc tools berfungsi membantu menulis copywriting caption posting blog email glibimbing aoe copy ai wire hiring use casos resources wooklydomos pricing say goodbye blank page oo get free account today credit card required ee berkarir ibimbing makinmahir thoughtful writing reimagined orchard helps writers ideate iterate innovate building new kind text editor designed make creative al meaningful blogs essays newsletters writing matters membantu copywriter mencari ide berinovasi eens berkarir al lbimbing makinmahir copysmith al content creation solution enterprise ecommerce create launch distribute marketing content scale tools deskripsi produk advertising campaigns seo metadata tagline campaign hitungan menit pop ne oe berkarir miimiving makinmahir bc atele aly bb er taw cela bs theopanay mean rec ar nrc ate ecr compelling authentic writing tools seringkali kesulitan menemukan pas os oo berkarir ibimbing eris belajar copywriting content writing digital marketing lengkap ikuti programnya al ibimbing es open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager igital mal ig ag ga pinhome crm clm martech lead ecommerce company gojek daftar www rekomendasi tools artificial intelligence copywriting,243,3,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/323799612_153441670805945_8310722374638457696_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=GY4f3fci5EwAX-j5WSS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAWtjO_lww1mm2MRzNkKrYDEGNfz9CE8_2MHuP4Ibgg8A&oe=647C6D66&_nc_sid=f4eaf9
2023-01-05 05:09:13,oo berkarir mibimbing makinmahir nangis dipukul nangis putus einta temen konsultasi fajar konsultasi karier uiux product design expert mentors tech companies terbaik indonesia pintu linkaja ojaib gojek mamikos com sn sea wt ea berkarir alibimbing makinmahir topik konsultasi tersedia panduan pengerjaan case study vv panduan menyusun review portofolio vv user mock interview uiux product designer vv tips trick recruitment process uiux product designer plus extra career preparations cv review linkedin review interview practice talent showcase hiring partners oo berkarir ibimbing makinmahir terbuka pemula cocok fresh graduate career switcher al lbimbing open registration batch ui ux product design bootcamp pelajari beragam materi ul ux design meliputi ux research ui design ux writing product design praktisi digital profesional tiavita herdiana jevan jovandy product design yusuf arezany senior ul ux designer fa oe ux research lead gjaib pintu ula daftar berkarirmakinmahir mentor diajak curhat konsultasi seputar karier boocamp uiux product design diajarin mentornya aja online dipandu persiapan kariernya,554,3,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323924551_1224565864825466_6406575738990762220_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=aPFnLbWzJV0AX_NpewO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD24DQje10U97le34J8GNequcPMuAHfd-sBbR34oo0YFg&oe=647C77D7&_nc_sid=f4eaf9
2023-01-04 12:05:41,al ilbimbing back end developer jago bahasa pemrograman sih agit esi ext ca lilg asti makinmahir tools ee itm berkarir satan makinmahir kunci membantu memahami bahasa pemrograman algoritma pemrogramanlt cibicabing algoritma pemrograman paham algoritma pem rograman urutan langkah langkah logis penyelesaian disusun logis sistematis swipe qibiriving makinmahir ilmu algoritma tersusunnya program terstruktur algoritma berperan proses informasi algoritma analisis proses jadijika bee berkarir lbimbing fb inakinmanir kabar baiknya bootcamp back end web development dipersiapkan paham algoritma pemrograman pertemuan om rh algoritma contoh ls fae sl ad med swipe takut duluan ya belajar back end web development yuk pelajari materinya lengkap bootcamp back end web development lagiada promo gede qibiriving back end web development bootcamp pelajari membangun database api mysql node js express js langsung web developer berpengalaman ferianto surya fari qodria senior software engineer steven kie staff revenue assurance senior software engineer fraud system tokopedia unicorn company management telkomsel daftar www back end developer jago bahasa pemograman sih,64,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323699490_891309642001154_3341380112888424520_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=He3Z8_WgJecAX9ZbBKZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBNENmr-_ThlDcPFtBDc2qYL-NYZGJ9IfsdObhT8_V8MA&oe=647B659B&_nc_sid=f4eaf9
2023-01-04 04:57:05,pa berkarir ibimbing makinmahir harllagi event gratis calon programmer software developer bersertifikat iran paar alumnitalks web development langkah mudah karir ra jum januari wib anastasia rugun system analyst partners alumni bootcamp web development batch special voucher grup komunit certificate,237,11,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323368410_1303606780422637_3071372428762076223_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=_3qTphCEcDoAX9XHF14&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDy8uEKUr-V788L76NqHxef8HgC2aiIhgSx2j3zSI92KA&oe=647B5D13&_nc_sid=f4eaf9
2023-01-03 11:51:37,cibimiving data scientist pekerjaan work life balance nya mase si telling friend happy working data scientist source tiktok swipe erkarir riset glassdoor data scientist peringkat profesi memiliki work life balance terbaik hasil riset didapatkan data scientist revie positif glassdoor glassdoor ulasan perusahaan karyawan data scientist meningkati peringkat teratas peringkat work life balance ibimbing bs well tingkat work life balance gaji data scientist terbilang wow dilndonesia much data scientist make jakarta indonesia area experience industry years experience industries dr high confidence mo total pay idr mo idr mo base pay idr idr idr mo additional pay idr idr likely range possible range swipe wt al ibimbing open registration batch data science bootcamp pelajari mengolah menganalisa membangun model machine learning data python sql langsung praktisi data pengalaman arif romadhan senior data scientist grady matthias pararawendy data science senior data scientist everm unicorn tech company alldfresh daftar www emang ya kerja gajinya gede tetep work life balance,192,4,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323651309_688320999660645_1073961522377265861_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WUnB0UdBLeMAX-YoI7y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCqIPgV-k0rWjGkgaTXX6fhpaKKWhQ0FTaJi7d8a6uU_Q&oe=647BA97A&_nc_sid=f4eaf9
2023-01-03 07:56:28,ibimbing bs happy graduation xy hall fame ist valuable student febbri anggraini cek portofolionya bit ly portofolio_anggrainife ist runner aissya jelitawati cek portofolionya bit ly portofolio_aissya nd runner bayu dwi prastyo ag cek portofolionya bit ly portofolio_bayudwi swipe sinead xy keseruan graduation ui ux design bootcamp batch qlivimbing certificate appreciation ex ry berkarir ses makinmahir peduli lindungi pandemic app disaster risk management radiva nida nabila different kind homepage mode ate different mode mode activato different kind situaton sivimbing bs terima kasih students bootcamp ui ux design batch semoga ilmu didapatkan dipraktikkan dunia kerja selamat menunaikan program penyaluran kerja al lbimbing open registration batch ui ux product design bootcamp pelajari beragam materi ul ux design meliputi ux research ui design ux writing product design praktisi digital profesional tiavita herdiana jevan jovandy product design yusuf arezany senior ul ux designer fa oe ux research lead gjaib pintu ula daftar congraduations bootcamp ui ux design batch,92,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323280598_6071146489596640_5551090952411413778_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=l5LWqy0tU8kAX80aWsv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPaorrzA5CO5pkdd_O4nbRpicH3UwEy4DZHm9jNR6m4w&oe=647C9FDD&_nc_sid=f4eaf9
2023-01-03 04:47:01,sarjana menganggur sesuai kebutuhan pasar berdasarkan data bps agustus pengangguran indonesia tercatat juta orang fh ay tingkat pengangguran terbukasebesar persen orang angkatan kerja pengangguran al ibimbing bs kabar sedihnya lulusan sma smk diploma sarjana kontribusi angka pengangguran sesuai kebutuhan pasar kerja pekerja dilndonesia diisi pekerja dengantingkat pendidikan smp faktor sarjana menganggur tingkat kualitas pendidikan merata banyakcalonpekerja sarjana memenuhi kriteria lowongan pekerjaan kesempatan terbatas berani bisnis pendapat tolong diskusi dicomment ya swipe gibimbing mumpung optimis sih ningkatin skill menghadapi tantangan optimis aware et berkarir aibimbing makinmahir bootcamp pilihan ningkatin skill bidang digital materi pelatihannya sesuai kebutuhan industri mentor berpengalaman tersedia program penyaluran kerja lulus bs rs bs alumni gaji ok banget ikutan nih promo claim es swipe new enperes diskon diskon bootcamp indigo min extra potongan berlangganan dapinrserarang oinmaticager sobat mindi udah baca berita sedih banget bacanya,74,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323714761_215130957586501_6330769917198856867_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=xdquIp2POngAX_Ff52b&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBRGCKOdf9CVh0O39j5DwBSmWo1X6JOzuVE67uqkzh5Fw&oe=647D1FCD&_nc_sid=f4eaf9
2023-01-02 05:12:38,topik bootcamp buka promo gibimbing bs open registration batch digital marketing bootcamp pelajari strategi digital marketing date kebutuhan industri praktisi digital berpengalaman wayan raka oka senior performance marcel liem marketing specialist hafidz baktyawan digital marketing manager ig jal ig ig pa pananome crm clm martech lead ecommerce company gojek al ibimbing open registration batch ui ux product design bootcamp pelajari beragam materi ul ux design meliputi ux research ui design ux writing product design praktisi digital profesional tiavita herdiana jevan jovandy product design yusuf arezany senior uil ux designer ee gjaib ux research lead pintu daftar al ibimbing open registration batch product management bootcamp pelajari product research product design agile methodology intensif product manager top tech company berpengalaman fadel muhammad product manager wisnu adryan destri amalia flip growth lead product lead ie moiivii glints daftar uf al ibimbin open registration batch data science bootcamp pelajari mengolah menganalisa membangun model machine learning data python sql langsung praktisi data pengalaman arif romadhan senior data scientist grady matthias pararawendy everm data science senior data scientist unicorn tech company allfresh _diskon ets daftar www cibiriving ht front end development bootcamp pelajari membangun tampilan website html css bootstrap react langsung web developer berpengalaman helena natanael priambudi lintang software engineer software engineer fiqri pratama web platform tiket com fullstack developer btpri unicorn company daftar cibiriving ht back end web development bootcamp pelajari membangun database api mysql node js express js langsung web developer berpengalaman ferianto surya fari qodria senior software engineer steven kie staff revenue assurance senior software engineer fraud system tokopedia unicorn company management telkomsel wy ex ai ibimbing open registration batch business intelligence tingkatkan kemampuan pengambilan keputusan bisnis efektif akurat ilmu data science lanjutan senior data scientist berpengalaman muhammad hadi abdullah ghiffari data scientist data scientist bukalapak andy pangaribuan vp engineering treasury daftar new year new skill,83,2,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/323544621_5911642115567984_6181270024251151249_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_es0zCurapUAX9XtmcX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBGUrd3BgtLObADM-iPozx7geYaWOLDKSazWk6Wd_EiGw&oe=647BE741&_nc_sid=f4eaf9
